name,link,price,subtitle,highlight,price-indicator,seller-info,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202092317809,£18325,2L GTD BlueMotion Tech TDI 5dr,Buy online. Home delivery,Lower price,Cazoo,31341,181,Automatic,Diesel,,Estate,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253954588,£17250,2.0 GTD 5d 181 BHP [SAT NAV. HEATED SEATS],CLICK & COLLECT/HOME DELIVERY,Great price,Hilton Garage Ltd,30621,181,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204124587324,£14500,1.4 MATCH EDITION TSI BMT 5d 124 BHP Petrol Automatic Low Emissions,1 Local Lady Owner Full Hist.,Good price,West Country Cars,30000,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204054351463,£16999,Volkswagen Golf Estate 2.0 TDI 184 GTD 5dr,ACC | Keyless | Nav,Good price,Available Car Supermarket - Cannock,39349,181,Manual,Diesel,2,Estate,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203193723675,£18000,2.0 GTD DSG 5d 182 BHP,,Good price,Barry Brown Ltd,38000,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203093375159,£17495,1.4 TSI R-Line Edition ACT 150PS 5Dr **Vienna Leather**,**Leather**,Good price,Marshall Volkswagen Gatwick,30912,148,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201131307056,£19995,2.0 TSI BlueMotion Tech R 4Motion (s/s) 5dr,HEATED SEATS / SAT NAV / FSH,Good price,Central Service Garage,36417,296,Manual,Petrol,3,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203113442151,£17995,1.4 R LINE EDITION TSI ACT BMT DSG 5d AUTO 148 BHP SLIDING GLASS ROOF AUTOMATIC,SAT NAV PARKING SENSORS,Great price,Wavertree Car Centre Limited,24455,148,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253930079,£15490,1.6 TDI 110 GT Edition 5dr,24 MONTHS VOLKSWAGEN WARRANTY,Good price,Sinclair Volkswagen (Swansea),25868,108,Manual,Diesel,,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203243908717,£17999,2.0 TDI R-Line Edition 5dr,,Fair price,Fords Of Winsford Car Supermarket,15980,148,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204054338116,£12490,1.4 TSI BlueMotion Tech Match Edition (s/s) 5dr,FULL VW HISTORY. SAT NAV,Lower price,Ideal Car Centre,32003,123,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203284034615,£15058,1.4 MATCH TSI BLUEMOTION TECHNOLOGY DSG 5d 124 BHP 'ONLY 25200 MILES',"CRUISE CONTROL 16"" ALLOYS",Good price,Stebbings Car Superstore Kings Lynn,25248,120,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202032121677,£18000,2.0 TDI GTD 3dr [Nav] Satellite Navigation,£30 tax | Heated Seats | Nav,Good price,CarShop Manchester,27632,181,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252944653,£17700,GTD DSG 2.0 5dr,Apple CarPlayPrivacy Glass,Lower price,Big Motoring World,30027,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201281884354,£19910,2.0 TSI R 5dr,Radar Guided Cruise|Bluetooth|,Lower price,Evans Halshaw Peugeot Doncaster,24730,296,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202202757392,£18791,2.0 GTD DSG 3d 182 BHP NAVIGATION! ACC!,LOW MILES! CLEAN EXAMPLE!,Lower price,Cardiff Trade Sales,21634,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203173663385,£18490,1.4 TSI GTE 5dr DSG -FULL VW SERVICE HISTORY-,,Good price,Glasshoughton Car Sales,35000,148,Automatic,Petrol Plug-in Hybrid,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203173663385,£18490,1.4 TSI GTE 5dr DSG -FULL VW SERVICE HISTORY-,,Good price,Glasshoughton Car Sales,35000,148,Automatic,Petrol Plug-in Hybrid,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203073299831,£18500,2.0 TDI GTD 5dr [Nav] Satellite Navigation,£30 tax | Heated seats | Nav,Good price,CarShop Northampton,22852,181,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201121289433,£19954,2.0 TSI R 5dr DSG Estate,Satellite Navigation,Lower price,Perrys Rotherham,34003,296,Automatic,Petrol,3,Estate,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201281877863,£18000,2.0 GTD DSG 5d 182 BHP FULL SERVICE HISTORY 2 KEYS,FULL SERVICE HISTORY 2 KEYS,Lower price,Your Car Supermarket,30000,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201131321934,£14795,1.6 TDI BlueMotion Tech GT Edition (s/s) 5dr,£20 TAX+FULL SERVICE HISTORY,Good price,Beech Tree Autos,37716,108,Manual,Diesel,3,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111099393758,£17000,GTD TDI 2.0 5dr,DELIVERY OR CLICK AND COLLECT,Lower price,NUNEATON CAR SALES LTD,21161,181,Manual,Diesel,2,Estate,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202082271274,£16500,2.0 TDI R-Line 5dr DSG,With Discover Navigation,Good price,JCT600 Volkswagen York,35883,148,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204024219044,£14660,1.4 TSI 125 Match Edition 5dr,Low Mileage 2 Yr VW Warranty!,Good price,Johnsons Volkswagen Stafford,26837,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201081129190,£18495,2.0 TDI BlueMotion Tech GTD DSG 3dr,FSH | Sat Nav | Heated Seats,Good price,Club Class Cars (York) Limited,33750,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294079192,£17289,2.0 GTD 5d 181 BHP,NAV + ACC + HEATED SEATS + FSH,Good price,Auto Unit Limited,33639,181,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204054328438,£18495,2.0 TDI BlueMotion Tech GTD DSG 3dr,NAV/PRIVACY GLASS/3 DOOR/DSG,Good price,Just Audi Vw,30809,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204014195697,£18995,2.0 TSI BlueMotion Tech GTI (Performance pack) (s/s) 5dr,LOW MILES. PERFORMANCE PACK,Great price,KC 2000,26000,227,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204124595692,£19275,2L GTD BlueMotion Tech TDI 5dr,Buy online. Home delivery,Good price,Cazoo,34781,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203173662537,£19454,2.0 TSI GTI 220PS 5Dr,,Fair price,Capitol Volkswagen,32000,217,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204064378755,£17375,1.4L R-Line Edition BlueMotion Tech TSI 3dr,Buy online. Home delivery,Fair price,Cazoo,35256,148,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204094487640,£13995,1.4 TSI BlueMotion Tech Match DSG (s/s) 5dr,2 owners from new,,Private seller,38266,120,Automatic,Petrol,3,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202109307962296,£18750,2.0 TSI GTI 3dr [Performance Pack],UK LOWEST PRICE*227 BHP*F-S-H*,Fair price,Ice Motors Wales,36317,227,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144664770,£15385,Golf Mark 7 1.4 TSI Match Edition 125PS 5Dr,HEATED SEATS+APP CAR PLAY,Good price,Hayselden Volkswagen Doncaster,14211,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203113455862,£12349,1.0 TSI Match BlueMotion Edition 3dr Hatchback,Sat Nav Sensors Heated Seats,Great price,Drive Motor Retail Bristol North,31163,113,Manual,Petrol,,Hatchback,ULEZ,1.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203023090460,£17999,Volkswagen Golf 2.0 TDI 184 GTD 5dr Nav,Nav Privacy 18in Alloys | ACC,Good price,Available Car Supermarket - Sutton-In-Ashfield,34756,181,Manual,Diesel,2,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203023118101,£18300,2.0 GTD DSG 5d AUTO 182 BHP [SAT NAV. HEATED SEATS],CLICK & COLLECT/HOME DELIVERY,Great price,Hilton Garage Ltd,37942,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203213776461,£14100,1.6L Match Edition BlueMotion Tech TDI 5dr,Buy online. Home delivery,Good price,Cazoo,32042,108,Manual,Diesel,,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044295946,£13295,1.4 TSI BlueMotion Tech Match Edition (s/s) 5dr,FREE 2 YEAR WARRANTY INCLUDED!,Good price,M P Motor Company Ltd,40000,123,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144661345,£18599,2.0 TDI BlueMotion Tech GTD DSG 5dr,AMAZING 2YR WARRANTY OFFER,Good price,Ivybridge Motors,35000,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202102363189,£14298,1.4 TSI 125 Match Edition DSG 5dr,NAVIGATION | PARKING SENSORS,Great price,CarSupermarket.com Click & Collect,32409,123,Automatic,Petrol,2,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112230765658,£19495,2.0 GTI PERFORMANCE 5d 227 BHP F/S/H - HIGH SPEC - LOW MILLAGE,*AA INSPECTED* + 3 YR WARRANTY,Great price,Motor Trust UK,19314,227,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134621442,£14490,GT EDITION TDI BLUEMOTION TECHNOLOGY 2.0 3dr,BUY NOW PAY JUNE,Good price,Greendale Car Sales,30729,148,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112250801050,£19799,Volkswagen Golf 2.0 TDi 184 GTD 3dr DSG Nav 19in Alloys,"19"" Alloys | Discover Nav",Good price,Available Car Supermarket - Cannock,21544,181,Automatic,Diesel,4,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203243914036,£19989,2.0 R 3d 298 BHP 1 FORMER OWNER+4 SERVICES+ONLY 30K!,15 MONTHS NATIONWIDE WARRANTY*,Good price,Distinct Motors Ltd,30000,296,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253953592,£18999,e-Golf Auto 5dr,high spec,,Private seller,29000,113,Automatic,Electric,,Hatchback,,,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253953592,£18999,e-Golf Auto 5dr,high spec,,Private seller,29000,113,Automatic,Electric,,Hatchback,,,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143545359,£12980,1.4 TSI BlueMotion Tech Match Edition (s/s) 5dr,HEATED SEATS|SAT NAV|SENSORS,Good price,SG Petch Durham,39088,123,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202112435131,£17690,2.0 GTI PERFORMANCE 3d 227 BHP HEATED SEATS+SAT NAV+SPOILER+MEDIA,2 KEYS+FVWSH+1 FORMER KEEPER,Great price,Fish Motors,40000,227,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204154687791,£16425,1.4L Match Edition BlueMotion Tech TSI 5dr,Buy online. Home delivery,Fair price,Cazoo,22343,123,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111029146947,£18477,2.0 GTI 5d 218 BHP **HEATED SEATS**NAV**ADAPT CRUISE**,**LOW RATE FINANCE AVAILABLE**,Lower price,Autocars Ltd,26127,218,Manual,Petrol,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204084438351,£16959,2.0 TDI BlueMotion Tech R-Line Edition DSG (s/s) 5dr,AUTOMATIC,Great price,Premium Trade Cars Southport,37086,148,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134614054,£12599,1.6 Tdi 110 Match Edition 5Dr,Free Tax - Low Mileage,Great price,Lookers BMW Stoke-On-Trent,35000,108,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202111259927422,£18460,2.0 TDI GTD 3dr DSG [Nav],+Sat Nav+Cruise Control+,Great price,Inchcape Volkswagen Chester,27724,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202092313718,£18799,Volkswagen Golf 2.0 TSI 230 GTI Performance 3dr Nav,Navigation | DAB Radio,Good price,Available Car Supermarket - Sutton-In-Ashfield,37796,227,Manual,Petrol,3,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202204014183171,£18794,2.0 TDI R-Line Edition 5dr DSG,***PANORAMIC ROOF SAT NAV***,Fair price,Inchcape Volkswagen Exeter,29102,148,Automatic,Diesel,4,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203314159348,£14000,1.4 TSI 125 Match Edition 5dr,PARKING SENSORS,Good price,JCT600 Volkswagen Wakefield,32200,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144665804,£13990,1.4 TSI 125 Match Edition 5dr,Low Mileage,Good price,Johnsons Volkswagen Solihull,28111,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253953853,£19995,2.0 GTD DSG 5d 182 BHP FREE DELIVERY WITHIN 100 MILES,SAT NAV FRONT/REAR PDC ACC,Fair price,Trade Price Cars,33867,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204084450718,£16099,1.4 TSI 125 Match Edition 5dr DSG [Winter Pack],DAB | Bluetooth,Good price,Fords of Winsford Manchester,18340,123,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203263968808,£13295,1.6 TDI Match Edition 110PS 5Dr,**VW APPROVED 2 YR WARRANTY**,Good price,Murray Plymouth,37000,108,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203153564887,£14995,1.0 TSI Match Edition 115PS 5Dr,Fantastic Value 1 owner car,Higher price,Murray Newton Abbot,36333,123,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203033168407,£14495,1.4 TSI 125 Match Edition 5dr,~£30 TAX~ ~NAV~ ~HTD SEATS~,Great price,Lloyd Used Car Centre,18674,123,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202102377804,£18750,2.0 TDI GTD 3dr Satellite Navigation,Heated Seats | £30 tax | Nav,,CarShop Warrington,20248,,Manual,Diesel,,Hatchback,,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144664985,£13970,1.4 TSI Match Edition 125PS 5Dr,,Good price,Beadles Volkswagen Bromley,29841,123,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201281881593,£17099,1.4 TSI 125 Match Edition 5dr DSG [Winter Pack],DAB | Bluetooth,Good price,Fords Of Winsford Car Supermarket,6340,123,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202022065966,£19980,2.0 TSI BlueMotion Tech R 4Motion (s/s) 5dr,PARKING SENSORS|ALLOYS|AWD,Good price,SG Petch Durham,36777,296,Manual,Petrol,5,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202232872856,£16995,1.4 TSI R-Line ACT 150PS 5Dr,2yr Warr+2yr r'side+MOT Cover,Lower price,Pulman Durham,13252,148,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204064369068,£16950,2.0 TDI BlueMotion Tech GTD DSG 5dr,Fantastic low mileage example,,Private seller,33000,181,Automatic,Diesel,2,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204024229686,£15990,2.0 TDI BlueMotion Tech GTD DSG 5dr,,,Private seller,38000,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201020947110,£19499,2.0 TSI BlueMotion Tech GTI DSG (s/s) 5dr,low millagerecently serviced,Great price,Empire Motors,32000,217,Automatic,Petrol,5,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203304107320,£13495,1.6 TDI 110 Match Edition 5dr,ACC CruiseNavigationSensors,Good price,Ipswich Volkswagen,38051,108,Manual,Diesel,,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112110419650,£18920,2.0 TDI GTD 5dr [Nav],FULL HIST+HEATED SEATS+SAT NAV,Great price,Chorley Group Nissan Chorley,19415,181,Manual,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252957247,£13995,1.6 TDI BlueMotion Tech Match Edition DSG (s/s) 5dr,HP+PCP FINANCE  1 OWNER SATNAV,Good price,R W Sports And Prestige Ltd,39000,108,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202032089262,£17995,1.4 TSI 150 GT Edition 5dr DSG,BLUETOOTH CRUISE CONTROL NAV,Great price,Stoneacre Chesterfield Suzuki,15249,148,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144645396,£14300,1.4 TSI 125 Match Edition 5dr,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Motorstore (Wakefield),31523,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202122461335,£19995,2.0 TSI BlueMotion Tech R 4Motion (s/s) 5dr,Full VW service history plus,,Private seller,34906,296,Manual,Petrol,3,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044294686,£13989,1.4 TSI Match Edition 125PS 5Dr,2 YEAR VW WARRANTY PACKAGE,Good price,Western Volkswagen Newbridge,38900,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201051028053,£13999,1.4 MATCH EDITION TSI BMT 5d 124 BHP 12 Months MOT AND A FULL SERVICE,FINANCE/PART EXCHANGE WELCOME,Great price,Pine Lodge Cars,27435,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110058129002,£18495,2.0 TDI BlueMotion Tech GTD DSG 5dr,,Good price,Penybanc Car Centre,34000,181,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253953541,£14000,1.4 TSI 125 Match Edition 3dr,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Renault/Dacia (Huddersfield),36503,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203243901632,£13995,1.0 TSI Match Edition BlueMotion DSG (s/s) 5dr,Sat-Nav  Bluetooth,Great price,Car Deal Warehouse Superstore Newbridge,34401,113,Automatic,Petrol,2,Hatchback,ULEZ,1.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110218725828,£16800,1.4 TSI 150 GT Edition 5dr DSG,Reduced by a further £500!,Good price,Arnold Clark Renault/Hyundai/Dacia (Dundee),36995,148,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202072247217,£16500,2.0 TSI BlueMotion Tech GTI 3dr,,,Private seller,32000,217,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074433523,£14999,Volkswagen Golf 1.0 TSI 115 Match Edition Blue Motion 5dr DSG,Cruise Control | F&R Sensors,Higher price,Available Car Supermarket - Sutton-In-Ashfield,26737,113,Manual,Petrol,4,Hatchback,ULEZ,1.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202142537470,£14495,1.6 TDI BlueMotion Tech GT Edition (s/s) 5dr,LOW MILES & PANO ROOF,Great price,Wrights Motors,32000,108,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203023092491,£19000,1.4 TSI GTE 5dr DSG,Machined Alloy Wheels,Great price,Stoneacre Toyota Gateshead,22131,148,Automatic,Petrol Plug-in Hybrid,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201081134251,£17600,2.0 TSI BlueMotion Tech GTI (Performance pack) (s/s) 5dr,Alloys Satnav & RP Camera,Good price,Car Deal Warehouse Glasgow,39865,227,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134608486,£16995,1.4 TSI BlueMotion Tech Match Edition DSG (s/s) 5dr,Automatic F&R Park Sensors,Good price,Davidsons Of Morpeth,4938,123,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2016
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202162627131,£14694,2.0 TDI Gt Edition 150 bhp 5dr,Bluetooth | Cruise Control,Lower price,Specialist Cars Volkswagen Dunfermline,23961,,Manual,Diesel,2,Hatchback,ULEZ,2.0L,2016
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202203023106139,£19925,2.0 TDI GTD 5dr DSG [Nav],* DISCOVER NAV PRO * SUNROOF *,Fair price,Inchcape Volkswagen Wirral,36697,181,Automatic,Diesel,2,Hatchback,ULEZ,2.0L,2016
